name,model,size,price,rating,review_count,images,highlights,description,features,sub_category,category
BRAVIA 9,"['K-75XR90', 'K-85XR90']","['189 cm (75)', '215 cm (85)']","['Rs.649,900', 'Rs.899,900']",4.8,5,[],BRAVIA 9 | XR Processor | Mini LED | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Google TV),"Our brightest 4K ever : 
Our flagship Mini LED TV and brightest 4K ever delivers pictures full of unparalleled brightness and incomparably beautiful colours. See all the action come vividly to life, perfectly matched by sound including the world's first Beam Tweeter in a TV. A truly unforgettable cinematic experience.
","['ULTIMATE CONTRAST: High Peak Luminance | XR Backlight Master Drive™', ""WORLD'S FIRST TV WITH BEAM TWEETER: Acoustic Multi Audio+™"", 'FLAWLESS PICTURE, LESS ENERGY: Eco Dashboard 2', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'SLIM AND CHIC DESIGN: Harmonic Presence | Slim One Slate', 'PURE BLACKS FOR REMARKABLE CONTRAST: XR OLED Contrast Booster', 'SOUND FROM THE SCREEN: Acoustic Surface Audio+™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BEAUTIFUL PICTURE, LESS ENERGY: Eco Dashboard 2', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'ASTONISHING CONTRAST: XR Backlight Master Drive™', 'SOUND MATCHES PICTURE: Acoustic Multi Audio™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BRILLIANT PICTURE, LESS ENERGY: Eco Dashboard 2', 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'OUR WIDEST-EVER OLED COLOURS: Cognitive Processor XR™ | QD-OLED | XR Triluminos Max™', 'SOUND OF THE CINEMA: Acoustic Surface Audio+™', 'TAILOR-MADE VIEWING: BRAVIA CAM™', 'LEVEL UP YOUR GAMING: Multi-View', 'REMARKABLE CONTRAST:  Cognitive Processor XR™ | OLED', 'SOUND DIRECTLY FROM THE SCREEN: Acoustic Surface Audio+™', 'LEVEL UP YOUR GAMING: Game Menu', 'LESS IMPACT ON THE ENVIRONMENT: Eco Dashboard']",Google TV,TVs
BRAVIA 8,"['K-55XR80', 'K-65XR80']","['139 cm (55)', '164 cm (65)']","['Rs.299,900', 'Rs.429,900']",4.4,20,[],BRAVIA 8 | XR Processor | OLED | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Google TV),"Aesthetic slimness, blends in beautifully : 
Our slim and chic OLED TV is designed with Harmonic Presence to blend harmoniously with your living space, the perfect centrepiece in any room. Aesthetic beauty is perfectly matched with bright Pure black OLED pictures and cinematic screen sound for unforgettable entertainment.
 

","['ULTIMATE CONTRAST: High Peak Luminance | XR Backlight Master Drive™', ""WORLD'S FIRST TV WITH BEAM TWEETER: Acoustic Multi Audio+™"", 'FLAWLESS PICTURE, LESS ENERGY: Eco Dashboard 2', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'SLIM AND CHIC DESIGN: Harmonic Presence | Slim One Slate', 'PURE BLACKS FOR REMARKABLE CONTRAST: XR OLED Contrast Booster', 'SOUND FROM THE SCREEN: Acoustic Surface Audio+™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BEAUTIFUL PICTURE, LESS ENERGY: Eco Dashboard 2', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'ASTONISHING CONTRAST: XR Backlight Master Drive™', 'SOUND MATCHES PICTURE: Acoustic Multi Audio™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BRILLIANT PICTURE, LESS ENERGY: Eco Dashboard 2', 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'OUR WIDEST-EVER OLED COLOURS: Cognitive Processor XR™ | QD-OLED | XR Triluminos Max™', 'SOUND OF THE CINEMA: Acoustic Surface Audio+™', 'TAILOR-MADE VIEWING: BRAVIA CAM™', 'LEVEL UP YOUR GAMING: Multi-View', 'REMARKABLE CONTRAST:  Cognitive Processor XR™ | OLED', 'SOUND DIRECTLY FROM THE SCREEN: Acoustic Surface Audio+™', 'LEVEL UP YOUR GAMING: Game Menu', 'LESS IMPACT ON THE ENVIRONMENT: Eco Dashboard']",Google TV,TVs
BRAVIA 7,"['K-55XR70', 'K-65XR70', 'K-75XR70']","['139 cm (55)', '164 cm (65)', '189 cm (75)']","['Rs.249,990', 'Rs.299,990', 'Rs.449,990']",4.1,15,[],BRAVIA 7 | XR Processor | Mini LED | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Google TV),"Perfectly balanced, entertains everyone brilliantly : 
Our premium Mini LED TV is perfectly balanced for an immersive experience, entertaining everyone brilliantly. See vivid, lifelike pictures on a high brightness screen that's full of natural colour and depth. All matched by expansive, cinema-like sound with pictures and sound in perfect harmony.
","['ULTIMATE CONTRAST: High Peak Luminance | XR Backlight Master Drive™', ""WORLD'S FIRST TV WITH BEAM TWEETER: Acoustic Multi Audio+™"", 'FLAWLESS PICTURE, LESS ENERGY: Eco Dashboard 2', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'SLIM AND CHIC DESIGN: Harmonic Presence | Slim One Slate', 'PURE BLACKS FOR REMARKABLE CONTRAST: XR OLED Contrast Booster', 'SOUND FROM THE SCREEN: Acoustic Surface Audio+™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BEAUTIFUL PICTURE, LESS ENERGY: Eco Dashboard 2', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'ASTONISHING CONTRAST: XR Backlight Master Drive™', 'SOUND MATCHES PICTURE: Acoustic Multi Audio™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BRILLIANT PICTURE, LESS ENERGY: Eco Dashboard 2', 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'OUR WIDEST-EVER OLED COLOURS: Cognitive Processor XR™ | QD-OLED | XR Triluminos Max™', 'SOUND OF THE CINEMA: Acoustic Surface Audio+™', 'TAILOR-MADE VIEWING: BRAVIA CAM™', 'LEVEL UP YOUR GAMING: Multi-View', 'REMARKABLE CONTRAST:  Cognitive Processor XR™ | OLED', 'SOUND DIRECTLY FROM THE SCREEN: Acoustic Surface Audio+™', 'LEVEL UP YOUR GAMING: Game Menu', 'LESS IMPACT ON THE ENVIRONMENT: Eco Dashboard']",Google TV,TVs
X64L Series,"['KD-43X64L', 'KD-50X64L']","['108 cm (43)', '126 cm (50)']","['Rs.59,900', 'Rs.74,900']",4.2,,"['https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L_X64L_50_1_front_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L_X64L_50_2_cw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L-X64L_50_3_hairline_blk_blk_outsideh_front_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L-X64L_02-50_X75L_hairline_blk_blk_outsideh_cw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L-X64L_03-50_X75L_hairline_blk_blk_outsideh_ccw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L-X64L_04-50_X75L_hairline_blk_blk_outsideh_back_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X70L-X64L_05-50_X75L_hairline_blk_blk_outsideh_st_D?$productIntroPlatedesktop$&fmt=png-alpha']",X64L | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Google TV)  | Optional Stand,"Thrilling entertainment.4K HDR. : 
Our smart TV delivers exciting content in 4K HDR. Even 2K pictures are upscaled to near 4K quality with sharp details and billions of real-world colours, reproduced by our 4K Processor X1™. Lifelike audio is fine-tuned for a thrilling experience. ​
","['ULTIMATE CONTRAST: High Peak Luminance | XR Backlight Master Drive™', ""WORLD'S FIRST TV WITH BEAM TWEETER: Acoustic Multi Audio+™"", 'FLAWLESS PICTURE, LESS ENERGY: Eco Dashboard 2', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'SLIM AND CHIC DESIGN: Harmonic Presence | Slim One Slate', 'PURE BLACKS FOR REMARKABLE CONTRAST: XR OLED Contrast Booster', 'SOUND FROM THE SCREEN: Acoustic Surface Audio+™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BEAUTIFUL PICTURE, LESS ENERGY: Eco Dashboard 2', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'ASTONISHING CONTRAST: XR Backlight Master Drive™', 'SOUND MATCHES PICTURE: Acoustic Multi Audio™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BRILLIANT PICTURE, LESS ENERGY: Eco Dashboard 2', 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'OUR WIDEST-EVER OLED COLOURS: Cognitive Processor XR™ | QD-OLED | XR Triluminos Max™', 'SOUND OF THE CINEMA: Acoustic Surface Audio+™', 'TAILOR-MADE VIEWING: BRAVIA CAM™', 'LEVEL UP YOUR GAMING: Multi-View', 'REMARKABLE CONTRAST:  Cognitive Processor XR™ | OLED', 'SOUND DIRECTLY FROM THE SCREEN: Acoustic Surface Audio+™', 'LEVEL UP YOUR GAMING: Game Menu', 'LESS IMPACT ON THE ENVIRONMENT: Eco Dashboard']",Google TV,TVs
X74L Series,"['KD-55X74L', 'KD-65X74L']","['139 cm (55)', '164 cm (65)']","['Rs.99,900', 'Rs.139,900']",4.2,,"['https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_0_insitu_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_1_front_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_2_cw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_3_ccw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_4_back_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_5_bz_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_6_st_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X74L_65_7_wm_D?$productIntroPlatedesktop$&fmt=png-alpha']",X74L | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Google TV),"Thrilling entertainment.4K HDR. : 
Our smart TV delivers exciting content in 4K HDR. Even 2K pictures are upscaled to near 4K quality with sharp details and billions of real-world colours, reproduced by our 4K Processor X1™. Lifelike audio is fine-tuned for a thrilling experience. ​
","['ULTIMATE CONTRAST: High Peak Luminance | XR Backlight Master Drive™', ""WORLD'S FIRST TV WITH BEAM TWEETER: Acoustic Multi Audio+™"", 'FLAWLESS PICTURE, LESS ENERGY: Eco Dashboard 2', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'SLIM AND CHIC DESIGN: Harmonic Presence | Slim One Slate', 'PURE BLACKS FOR REMARKABLE CONTRAST: XR OLED Contrast Booster', 'SOUND FROM THE SCREEN: Acoustic Surface Audio+™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BEAUTIFUL PICTURE, LESS ENERGY: Eco Dashboard 2', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'ASTONISHING CONTRAST: XR Backlight Master Drive™', 'SOUND MATCHES PICTURE: Acoustic Multi Audio™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BRILLIANT PICTURE, LESS ENERGY: Eco Dashboard 2', 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'OUR WIDEST-EVER OLED COLOURS: Cognitive Processor XR™ | QD-OLED | XR Triluminos Max™', 'SOUND OF THE CINEMA: Acoustic Surface Audio+™', 'TAILOR-MADE VIEWING: BRAVIA CAM™', 'LEVEL UP YOUR GAMING: Multi-View', 'REMARKABLE CONTRAST:  Cognitive Processor XR™ | OLED', 'SOUND DIRECTLY FROM THE SCREEN: Acoustic Surface Audio+™', 'LEVEL UP YOUR GAMING: Game Menu', 'LESS IMPACT ON THE ENVIRONMENT: Eco Dashboard']",Google TV,TVs
X75L Series,"['KD-43X75L', 'KD-50X75L', 'KD-55X75L', 'KD-65X75L']","['108 cm (43)', '126 cm (50)', '139 cm (55)', '164 cm (65)']","['Rs.69,900', 'Rs.85,900', 'Rs.99,900', 'Rs.139,900']",4.2,,"['https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_0_insitu_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_1_front_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_2_cw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_3_ccw_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_4_back_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_5_bz_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_6_st_D?$productIntroPlatedesktop$&fmt=png-alpha', 'https://sony.scene7.com/is/image/sonyglobalsolutions/TVFY23_X75L_65_7_wm_D?$productIntroPlatedesktop$&fmt=png-alpha']",X75L | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Google TV),"Thrilling entertainment.4K HDR. : 
Our smart TV delivers exciting content in 4K HDR. Even 2K pictures are upscaled to near 4K quality with sharp details and billions of real-world colours, reproduced by our 4K Processor X1™. Lifelike audio is fine-tuned for a thrilling experience. ​
","['ULTIMATE CONTRAST: High Peak Luminance | XR Backlight Master Drive™', ""WORLD'S FIRST TV WITH BEAM TWEETER: Acoustic Multi Audio+™"", 'FLAWLESS PICTURE, LESS ENERGY: Eco Dashboard 2', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'SLIM AND CHIC DESIGN: Harmonic Presence | Slim One Slate', 'PURE BLACKS FOR REMARKABLE CONTRAST: XR OLED Contrast Booster', 'SOUND FROM THE SCREEN: Acoustic Surface Audio+™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BEAUTIFUL PICTURE, LESS ENERGY: Eco Dashboard 2', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'ASTONISHING CONTRAST: XR Backlight Master Drive™', 'SOUND MATCHES PICTURE: Acoustic Multi Audio™', ""EVERYTHING YOU STREAM. ALL ON ONE SCREEN.: Google TV™* (*Google TV is the name of this device's software experience and a trademark of Google LLC.)"", 'BRILLIANT PICTURE, LESS ENERGY: Eco Dashboard 2', 'DESIGN BLENDS IN WITH YOUR LIVING SPACE: Harmonic Presence', 'LEVEL UP YOUR GAMING: Perfect for PlayStation 5', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'MORE DETAILED PICTURES: 4K Processor X1™ | 4K X-Reality™ PRO', 'LIFELIKE AUDIO: Clear phase', 'ENTERTAINMENT YOU LOVE. WITH A LITTLE HELP FROM GOOGLE.', 'MADE TOUGH, MADE TO LAST: X Protection PRO', 'OUR WIDEST-EVER OLED COLOURS: Cognitive Processor XR™ | QD-OLED | XR Triluminos Max™', 'SOUND OF THE CINEMA: Acoustic Surface Audio+™', 'TAILOR-MADE VIEWING: BRAVIA CAM™', 'LEVEL UP YOUR GAMING: Multi-View', 'REMARKABLE CONTRAST:  Cognitive Processor XR™ | OLED', 'SOUND DIRECTLY FROM THE SCREEN: Acoustic Surface Audio+™', 'LEVEL UP YOUR GAMING: Game Menu', 'LESS IMPACT ON THE ENVIRONMENT: Eco Dashboard']",Google TV,TVs
